,target
3846,0
55273,0
160390,0
17801,0
224696,0
339878,0
311998,0
248608,0
27009,0
34257,0
205621,0
372695,0
223776,0
196302,0
2634,0
41108,0
200650,0
81301,0
47064,0
283701,0
214084,0
155922,0
74404,0
211313,0
279113,0
275504,0
113131,0
96548,0
286097,0
50387,0
120505,0
177413,0
88376,0
84994,0
131632,0
274146,0
132975,0
137792,0
326437,0
158230,0
7139,0
363228,0
111916,0
117551,0
288010,0
131456,0
291407,0
338149,0
304595,0
209764,0
264647,0
153096,0
8339,0
367728,0
201449,0
198511,0
113552,0
174464,0
360132,0
301527,0
356402,0
6371,0
59323,0
71594,0
25161,0
312309,0
77687,0
166057,0
11775,0
150873,0
310717,0
211489,0
315942,0
177568,0
44978,0
85059,0
102768,0
316698,0
229202,0
193375,0
289271,0
125954,0
99134,0
289030,0
60409,0
108725,0
363390,0
294561,0
201839,0
17754,0
228884,0
330673,0
101173,0
56944,0
77622,0
388766,0
128507,0
55161,0
378295,0
253711,0
340870,0
349878,0
131019,0
258015,0
318751,0
138059,0
272906,0
357345,0
353647,0
280377,0
84843,0
169108,0
199604,0
71769,0
375452,0
321289,0
5720,0
248296,0
75917,0
148762,0
286903,0
55887,0
338040,0
364594,1
291690,0
109890,0
389298,0
64942,0
266142,0
159532,0
84204,0
126695,0
43529,0
300506,0
196912,0
252928,0
289210,0
103408,0
79846,0
277229,0
380126,0
297021,0
7590,0
127098,0
247389,0
384559,0
62369,0
123155,0
48818,0
131213,0
61641,0
219530,0
296657,0
16496,0
215352,0
208824,0
216055,0
46561,0
350444,0
301438,0
261316,0
24489,0
369302,0
338357,0
88968,0
28816,0
146734,0
178459,0
129565,0
144226,0
76574,0
387996,0
166360,0
160661,0
59156,0
100254,0
7386,0
259631,0
299747,0
20566,0
159026,0
7085,0
3413,0
267626,0
223311,0
258976,0
374434,0
372813,0
3532,0
176053,0
113624,0
82104,0
170253,0
174950,0
378996,0
325740,0
45325,0
230202,0
166641,0
226631,0
193339,0
362808,0
11684,0
44092,0
159299,0
32974,0
216403,0
179954,0
192867,0
89620,0
195305,0
375004,0
144695,0
276231,0
194782,0
109639,0
374277,0
107530,0
157516,0
368591,0
96692,0
251351,0
64404,0
40189,0
227142,0
346461,0
92824,0
123850,0
84376,0
79879,0
175995,0
277646,0
113070,0
390125,0
63541,0
113779,0
256582,0
113958,0
88131,0
295306,0
234914,0
194460,0
274373,0
58617,0
97774,0
368663,0
105869,0
306563,0
242154,0
160634,0
18189,0
198490,0
32839,0
213462,0
360936,0
175478,0
21697,0
97595,0
377908,0
288183,0
83734,0
228502,0
202577,0
193852,0
340849,0
29048,0
191764,0
228533,0
298102,0
291714,0
207713,0
249151,0
275510,0
189237,0
2700,0
20004,0
377358,0
55289,0
337653,0
72785,0
189957,0
294230,0
74655,0
69238,0
123807,0
20246,0
233570,0
37459,0
51544,0
164156,0
96885,0
173213,0
63509,0
213550,0
49653,0
165697,0
391045,0
108919,0
141712,0
100032,1
89189,0
31175,0
234692,0
133761,0
189262,0
272909,0
248405,0
79458,0
30849,0
22132,0
231561,0
204468,0
210695,0
98392,0
126745,0
365837,0
327530,0
76497,0
239495,0
2566,0
295716,0
153675,0
348015,0
29022,0
356782,0
329894,0
90187,0
137974,0
140658,0
76587,0
44937,0
82308,0
82218,0
187388,0
171886,0
384871,0
246004,0
275040,0
184409,0
283658,0
359380,0
327701,0
49938,0
188912,0
205258,0
203264,0
183725,0
104273,0
182203,0
270108,0
42452,0
302146,0
243275,0
226579,0
376499,0
87543,0
76377,0
305145,0
86852,0
360700,0
228780,0
290607,0
359116,0
119769,0
389443,0
384284,0
371895,0
253007,0
84393,0
248587,0
23271,0
280375,0
283716,0
383502,0
215954,0
31716,0
266053,0
54703,0
217274,0
32695,0
86944,0
178142,0
376825,0
318588,0
128242,0
261076,0
79960,0
364267,0
387400,0
279256,0
23366,0
386706,0
232746,0
314657,0
34486,0
89861,0
273593,0
385056,0
45051,0
31983,0
9934,0
89386,0
236698,0
322706,0
102265,0
127630,0
334512,0
3055,0
288421,0
222258,0
360506,0
287788,0
340663,0
305033,0
280284,0
56074,0
101271,0
127525,0
200599,0
193379,0
330270,0
308952,0
151915,0
282058,0
2684,0
155261,0
230106,0
168792,0
160819,0
12411,0
102971,0
387035,0
209847,0
281500,0
273539,0
74999,0
357655,0
229732,0
42638,0
224574,0
89870,0
176622,0
337221,1
392068,0
304184,0
352463,0
285436,0
300224,0
342350,0
353550,0
288994,0
295883,0
378460,0
34832,0
40229,0
48300,0
306463,0
362652,0
88494,0
350938,0
98560,0
10688,0
157596,0
22477,0
82340,0
275062,0
5521,0
160246,0
114176,0
255249,0
384008,0
284794,0
247729,0
170347,0
137574,0
303559,0
26714,0
138514,0
134064,0
220673,0
234122,0
240293,0
186686,0
9765,0
32210,0
355694,0
246526,0
260225,0
254766,0
21313,0
238050,0
60509,0
376255,0
281636,0
182851,0
170602,0
78816,0
171415,0
292667,0
248364,0
142321,0
364854,0
191854,0
336350,0
141932,0
12269,0
50380,0
95379,0
8770,0
220780,0
325019,0
359189,0
241979,0
69229,0
328002,0
24107,0
228617,0
213045,0
91941,0
34079,0
181826,0
350549,0
305524,0
60667,0
336141,0
135954,0
35063,0
124447,0
342949,0
34537,0
72951,0
256843,0
178721,0
217317,0
13293,0
350423,0
11767,0
254653,0
122678,1
52296,0
349974,0
72935,0
351146,0
98326,0
57204,0
143157,0
45489,0
118806,0
356602,0
302866,0
30575,0
187243,0
8435,0
262988,0
101111,0
379728,0
154903,0
253010,0
219322,0
56051,0
274341,0
230615,0
175631,0
3321,0
390199,0
5605,0
362570,0
366063,0
135827,0
266456,0
31005,0
278259,0
256474,0
268886,0
97158,0
183779,0
307865,0
11219,0
110456,0
168295,0
357851,0
269372,0
81770,0
388880,0
152175,0
100141,0
300393,0
349590,0
377299,0
280579,0
20648,0
296809,0
304757,0
316519,0
243757,0
336857,0
223596,0
249361,0
251086,0
243717,0
274380,0
13134,0
229998,0
235326,0
203774,0
316004,0
111390,0
164045,0
211522,0
47066,0
324852,0
6406,0
267321,0
311495,0
178487,0
189859,0
6609,0
42003,1
340929,0
368797,0
241632,0
323084,0
157277,0
124401,0
66114,0
29156,0
24228,0
182984,0
82160,0
1511,0
169505,0
140602,0
57949,0
175343,0
309198,0
274754,0
301387,0
388745,0
82910,0
14018,0
150128,0
76947,1
261966,0
52466,0
374705,0
93933,0
90044,0
238453,0
85908,0
242615,0
183968,0
66352,0
190515,0
66257,0
216877,0
77840,0
121900,0
368002,0
108127,0
350836,0
191663,0
199968,0
78075,0
154701,0
84698,0
298152,0
295793,0
267334,0
193482,0
34051,0
58157,0
70037,0
388546,0
235460,0
3756,0
28676,0
35459,0
41476,0
228940,0
325427,0
308533,0
49888,0
297117,0
180941,0
176122,1
264362,0
345993,0
372023,0
28561,0
181384,0
324267,0
334306,0
224393,0
274062,0
214485,0
307612,0
208644,0
192414,0
281588,0
392294,0
47615,0
11613,0
5589,0
306070,0
72175,0
10934,0
45614,0
55427,0
129487,0
180184,0
267230,0
43919,0
3573,0
98708,0
278686,0
225358,0
312140,0
152990,0
215776,0
310950,0
389137,0
87027,0
30031,0
229523,0
359857,0
62999,0
158473,0
354481,0
366906,0
64111,0
267895,0
59098,0
289198,0
264874,0
391442,0
124573,0
339841,0
293222,0
352192,0
350159,0
202626,0
132793,0
304374,0
322684,0
170971,0
66925,0
65271,0
5678,0
227018,0
177670,0
298083,0
7322,0
381020,0
144938,0
234595,0
212323,0
83571,0
377648,0
350148,0
255945,0
161678,0
310354,0
43326,0
224423,0
124254,0
127683,0
87951,0
153449,0
153933,0
43097,0
66071,0
291120,0
368835,0
32720,0
366712,0
104802,0
349407,0
215102,0
202801,0
224965,0
350198,0
182115,0
41257,0
71663,0
236858,0
14004,0
18293,0
14834,0
374959,0
16685,0
316725,0
26925,0
75447,0
260380,0
118995,0
248578,0
4509,0
386416,0
290925,0
338456,0
3668,0
374026,0
155108,0
131075,0
13791,0
41637,0
291231,0
133510,0
339541,0
14288,0
72060,0
226708,0
342659,0
267735,0
122430,0
323665,0
52640,0
121457,0
79526,0
197969,0
171413,0
388003,0
68744,0
310759,0
272172,0
114555,0
239972,0
95943,0
125813,0
154575,0
306680,0
9927,0
217802,0
206434,0
337780,0
334997,0
189581,0
380896,0
27432,0
315093,0
12851,0
30820,0
83403,0
282832,0
70949,0
61806,0
168909,0
121766,0
217009,0
52816,0
278489,0
77483,0
279476,0
174085,0
376799,0
33753,0
56099,0
321163,0
375949,0
95562,0
14865,0
126095,0
173675,1
78351,0
177213,0
249724,0
289945,0
271712,0
72947,0
73205,0
129539,0
39910,0
238806,0
362067,0
36483,0
207091,0
229037,0
347488,0
307583,0
318994,0
194061,0
299337,0
51324,0
37878,0
235351,0
150757,0
168637,0
364365,0
346790,0
81864,0
134746,0
42585,0
298498,0
299432,0
178692,0
264212,0
48852,0
127245,0
145243,0
238649,0
281107,0
8301,0
29557,0
270135,0
89690,0
148890,0
2991,0
293706,0
147728,0
251939,0
337937,0
304879,0
87399,0
94796,0
286202,0
113332,0
278474,0
219080,0
80855,0
218274,0
30960,0
281886,0
264117,0
278104,0
353070,0
239418,0
109673,0
285981,0
50770,0
166150,0
89704,0
84776,0
17673,0
118367,0
82955,0
143948,0
194244,0
78252,0
376295,0
316040,0
199163,0
338664,0
106324,0
62765,0
285716,0
103849,0
130013,0
226416,0
32807,0
150653,0
52639,0
83400,0
57779,0
195746,0
334660,0
389667,0
26041,0
107930,0
248118,0
370649,0
254264,0
25963,0
84492,0
378500,0
33212,0
374684,0
94148,0
33121,0
206532,0
21503,0
136819,0
296201,0
391891,0
40835,0
267631,0
179835,0
362519,0
92516,0
332034,0
37043,0
255630,0
317778,0
130893,0
224534,0
122154,0
337297,0
315266,0
302730,0
50255,0
327313,0
365984,0
381967,0
96826,0
355255,0
106063,0
318732,0
153505,0
251610,0
210891,0
66045,0
379976,0
350795,0
161485,0
153833,0
32011,0
157020,0
128814,0
38214,0
252743,0
266246,0
115869,0
145147,0
1634,0
25229,0
317561,0
371661,0
241194,0
119285,0
206920,0
118655,0
90047,0
51753,0
258538,0
291004,0
283333,0
106287,0
155933,0
272486,0
326295,0
158483,0
267893,0
311538,0
256134,0
392188,0
322041,0
259783,0
599,0
295147,0
305222,0
364418,0
149624,0
326283,0
56201,0
49194,0
392589,0
204861,0
327699,0
200775,0
182660,0
207780,0
264873,0
223907,0
302055,0
16473,0
228481,0
175984,0
107588,0
22628,0
116256,0
142448,0
382547,0
37529,0
292344,0
79883,0
81857,0
362147,0
18985,0
86623,0
130133,0
206746,0
19657,0
375706,0
338064,0
144587,0
160754,0
298828,0
212173,0
301820,0
98535,0
197450,0
36739,0
76185,0
223396,0
281874,0
253408,0
6586,0
241383,0
129986,0
346987,0
177607,0
224205,0
308031,0
309574,0
89002,0
30162,0
111770,0
40774,0
320277,0
218751,0
38934,0
299015,0
240944,0
177970,0
157028,0
209848,0
87167,0
160497,0
179442,0
169582,0
30636,0
60338,0
213297,0
106496,0
159869,0
60123,0
231649,0
280814,0
77187,0
265309,0
156731,0
384376,0
108105,0
286763,0
158661,0
3372,0
7907,0
65042,0
275347,0
357965,0
321643,0
202053,0
354864,0
185754,0
364004,0
326277,0
253013,0
164468,0
122964,0
106345,0
322533,0
46879,0
309630,0
166840,0
263435,0
286673,0
335849,0
11830,0
253014,0
81804,0
198944,0
246570,0
360767,0
250181,0
289359,0
280230,0
58419,0
226958,0
150440,0
315338,0
211001,0
356273,0
11037,0
101643,0
369582,0
320306,0
9594,0
236369,0
143420,0
3794,0
177525,0
243701,0
286069,0
296698,0
307430,0
124467,0
344600,0
58132,0
37130,0
332736,0
16645,0
24207,0
40789,0
95378,0
382559,0
161074,0
169657,0
26631,0
237344,0
173925,0
265737,0
26058,0
69475,0
308232,0
324145,0
25548,0
4554,0
66043,0
260321,0
88608,0
240026,0
353467,0
7444,0
164822,0
349895,0
242069,0
72843,0
200063,0
278112,0
250558,0
235576,0
36112,0
102502,0
140348,0
47288,0
214060,0
142258,0
90264,0
324497,0
175866,0
43187,0
124015,0
334199,0
233565,0
185959,0
271321,0
137546,0
38869,0
80009,0
250165,0
165449,0
221541,0
210054,0
369082,0
97664,0
26212,0
32831,0
313103,0
62746,0
128856,0
299767,0
111040,0
353529,0
239084,0
202919,0
302458,0
337067,0
246960,0
361494,0
125127,0
169737,0
77101,1
28303,0
372708,0
375020,0
200244,0
24451,0
101253,0
319393,0
41791,0
40798,0
4163,0
138385,0
234517,0
278702,0
28846,0
388382,0
203700,0
349138,0
55456,0
56406,0
62421,0
160787,0
278134,0
291586,0
172798,0
166258,0
311750,0
251148,0
103294,0
224501,0
364705,0
313229,0
371980,0
226732,0
28019,0
133931,0
335027,0
77577,0
171083,0
67965,0
135476,0
67769,0
324627,0
220143,0
247885,0
269187,0
19653,0
193736,0
132355,0
200223,0
199322,0
95214,0
289957,0
77783,0
359054,0
101219,0
134139,0
109819,0
194966,0
125825,0
196418,0
66480,0
217709,0
303970,0
388820,0
234596,0
251697,0
333289,0
383925,0
36520,0
360287,0
127867,0
165409,0
391732,0
178233,0
358172,0
45956,0
114906,0
156425,0
232483,0
379333,1
307233,0
52040,0
85071,0
252722,0
136892,0
41136,0
295021,0
155690,0
120373,0
300854,0
221366,0
37273,0
387484,0
74719,0
115002,0
15741,0
254593,0
133034,0
92434,0
119800,0
363217,0
292281,0
52053,0
190057,0
168168,0
304200,0
287696,0
145538,0
114831,0
374754,0
100937,0
391752,0
262186,0
379577,0
154120,0
181559,0
271370,0
321769,0
194183,0
44348,0
133512,0
198759,0
151282,0
271685,1
247672,0
249511,0
272881,0
46580,0
322362,0
95670,0
146300,0
370544,0
269182,0
251387,0
125482,0
303088,0
178666,0
140621,0
8948,0
382309,0
21486,0
150668,0
302499,0
373398,0
73531,0
78355,0
295979,0
46133,0
113412,0
251698,0
69840,0
390790,0
286812,0
384320,0
191857,0
73843,0
322535,0
333049,0
334097,0
198727,0
120483,0
120837,0
80817,0
385754,0
376766,0
339578,0
185560,0
364444,0
122366,0
190489,0
155578,0
239925,0
197643,0
259521,0
355063,0
388691,0
20183,0
229659,0
192547,0
307481,0
382268,0
217600,0
157350,0
124892,0
133170,0
104023,0
326274,0
37673,0
340429,0
215754,0
183575,0
310557,0
306405,0
353321,0
93163,0
281736,0
254315,0
295485,0
385994,0
106266,1
251843,0
392499,0
10486,0
232972,0
364325,0
328731,0
127325,0
205398,0
143255,0
350793,0
337806,0
107821,0
277346,0
391776,0
331076,0
48200,0
171631,0
103523,0
231854,0
30176,0
189692,0
353471,0
263077,0
177835,0
341980,0
48921,0
59639,0
310174,0
105861,0
154523,0
279915,0
325829,0
99301,0
298020,0
141386,0
289848,0
23229,0
55088,0
159964,0
18613,0
352433,0
156823,0
297548,0
188830,0
137302,0
16330,0
114701,0
159179,0
375538,0
121241,0
296734,0
65381,0
10301,0
371648,0
179604,0
384516,0
204971,0
200361,0
11312,0
128591,0
56290,0
76972,0
34426,0
246353,0
235453,0
242100,0
171842,0
373881,0
377201,0
366599,0
358132,0
341387,0
240912,0
256729,0
298039,0
264652,0
119038,0
271492,0
65370,0
374781,0
378076,0
259551,0
252561,0
310011,0
386250,0
3816,0
98641,0
380516,0
359401,0
370688,0
318543,0
165647,0
270098,0
329322,0
186981,0
146011,0
284407,0
160051,0
369046,0
278661,0
145524,0
316931,0
285597,0
85453,0
234290,0
66090,0
266579,0
145570,0
143739,0
112192,0
3468,0
289169,0
225391,0
189486,0
9320,0
66805,0
312702,0
259066,0
316092,0
342526,0
7076,0
336827,0
243107,0
334971,0
71303,0
118562,0
49619,0
330893,0
318892,0
257992,0
78856,0
149318,0
358705,0
356096,0
25277,0
136381,0
36330,0
52201,0
263407,0
51971,0
305427,0
369675,0
39463,1
174463,0
244617,0
215950,0
347975,0
387581,0
300136,0
334258,0
146102,0
13892,0
233064,0
139988,0
92336,0
185535,0
217010,0
105823,0
349365,0
307393,0
246660,0
80075,0
260298,0
185666,0
104330,0
164744,0
74555,0
335293,0
145909,0
215821,0
298034,0
388529,0
60893,0
179887,0
366259,0
181199,0
182355,0
173724,0
232486,0
208364,0
129095,0
354876,0
197312,0
349100,0
37976,0
372885,0
307039,0
175222,0
29222,0
150838,0
173486,0
161400,0
383669,0
373452,0
19124,0
282435,0
289122,0
319474,0
93768,0
117244,0
123952,0
208995,0
305724,0
330376,0
199973,0
313506,0
315825,0
338204,0
330480,0
61726,0
39591,0
11228,0
377195,0
298241,0
257392,0
40725,0
12012,0
270530,0
353111,0
116725,0
275587,0
306465,0
137718,0
362790,0
81699,0
158476,0
30405,0
385552,0
257609,0
380786,0
41686,0
38722,0
41278,0
388620,0
364663,1
154915,0
114446,0
289174,0
392098,0
358308,0
345907,0
152738,0
230458,0
273739,0
339911,0
120264,0
167469,0
306628,0
231625,0
244144,0
151925,0
186182,0
237368,0
209284,0
281315,0
180720,0
57993,0
97942,0
25262,0
19890,0
278802,0
194664,0
155360,0
362848,0
378134,0
144515,0
152915,0
132462,0
126089,0
134805,0
356104,0
12156,0
287631,0
329680,0
168577,0
264042,0
35504,0
283100,0
315074,0
242744,0
154132,0
63079,0
11283,0
162649,0
178463,0
219864,0
253676,0
21750,0
128805,0
85194,0
320632,0
24321,0
207684,0
214762,0
151134,0
199459,0
252694,0
113599,0
181428,0
248265,0
317153,0
327445,0
277943,0
376826,0
274909,0
208314,0
166285,0
172792,0
104638,0
157327,0
389730,0
218675,0
352297,0
186534,0
99782,0
218124,0
207754,0
297582,0
228826,0
370420,0
162683,0
133495,0
317659,0
268286,1
291226,0
191525,0
318569,0
241233,0
136679,0
372198,0
69184,0
331916,0
249808,0
74634,0
126091,0
201107,0
30745,0
170916,0
38463,0
140232,0
189331,0
290115,0
13544,0
49919,0
13988,0
349357,0
258580,0
111058,0
147305,0
146404,0
90544,0
173420,0
241314,0
323450,0
5305,0
83035,0
252595,0
384038,0
176105,0
102341,0
209197,0
168956,0
152548,0
33492,0
120212,0
137481,0
119026,0
370609,0
344189,0
166852,0
82424,0
58426,0
169662,0
300134,0
28945,0
88403,0
360776,0
323603,0
288735,0
153693,0
300229,0
8584,0
366519,0
252564,0
214670,0
268236,0
346782,0
321074,0
261105,0
121881,0
28581,0
60532,0
14285,0
146728,0
292305,0
128486,0
314338,0
182405,0
15051,0
67089,0
305195,0
25723,0
136318,0
173435,0
381576,0
324670,0
380215,0
27550,0
230417,0
105193,0
95997,0
3608,0
53954,0
316996,0
272044,0
75935,0
389142,0
22490,0
307507,0
351239,0
70911,0
243770,0
61478,0
48396,0
215653,0
383375,0
74217,0
281217,0
241768,0
387802,0
267444,0
80996,0
155407,0
322553,0
41708,0
101282,0
85631,0
34823,0
113841,0
321501,0
359568,0
302012,1
315393,0
261920,0
355726,0
147882,0
227949,0
163283,0
278428,0
249997,0
312729,0
331538,0
19737,0
376309,0
24523,0
110661,0
130463,0
97485,0
207062,0
89069,0
6508,1
277740,0
105996,0
147178,0
252841,0
135142,0
121854,0
150782,0
143222,0
367971,0
330501,0
346851,0
6309,0
91561,0
24005,0
15685,0
344317,0
320625,0
19377,0
378704,0
25778,0
157955,0
387455,0
43030,0
205201,0
284036,0
156312,0
189083,0
360409,0
374513,0
93194,0
39218,0
233173,0
359542,0
267792,0
50980,0
66031,0
59032,0
267644,0
324406,0
335600,0
8739,0
166009,0
316652,0
370927,0
282482,0
254584,0
105877,0
113449,0
46261,0
193210,0
379778,0
357555,0
175639,0
129830,0
302600,0
3654,0
203370,0
97022,0
200653,0
82185,0
295727,0
323479,0
322579,0
179114,0
281808,0
24701,0
289455,0
166578,0
386811,0
118917,0
36193,0
199439,0
131083,0
38221,0
253132,0
217151,0
172210,0
197545,0
27138,0
90731,0
132737,0
253311,0
105817,0
24794,0
271700,0
201964,0
105633,0
275396,0
199407,0
247092,0
259433,0
231696,0
277125,0
225302,0
270218,0
138126,0
75621,0
246734,0
70782,0
350477,0
311556,0
203961,0
227001,0
276223,0
261398,0
214495,0
72004,0
361667,0
344933,0
255359,0
27789,0
245402,0
301090,0
70915,0
335979,0
106511,0
336393,0
120368,0
205929,0
138316,0
44832,0
100523,0
144067,0
221736,0
209632,0
353036,0
17885,0
60920,0
161520,1
372608,0
333648,0
112675,0
17648,0
221038,0
163294,0
72948,0
231758,0
109267,0
44541,0
229381,0
348144,0
123933,0
73079,0
205420,0
151961,0
196887,0
79891,0
240479,0
177646,0
40198,0
262891,0
219442,0
331248,0
330858,0
309993,0
146440,0
243373,0
379554,0
271888,0
16721,0
243575,0
330412,0
196256,0
283202,0
291189,0
357199,0
199989,0
352646,0
311873,0
90940,0
129136,0
76408,0
245755,0
40853,0
37491,0
95605,0
184606,0
178132,0
48097,0
18736,0
76355,0
286715,0
159169,0
176049,0
50762,0
386448,0
91918,0
201569,0
265841,0
55350,0
15328,0
306705,0
150606,0
18412,0
196611,0
113223,0
44331,0
130784,0
85559,0
367742,0
143377,0
292036,0
178368,0
250562,0
381072,0
350721,0
260372,0
273102,0
294023,0
51230,0
382780,0
291664,0
166776,0
164517,0
352550,0
371155,0
194321,0
135788,0
83881,0
288585,0
94961,0
187001,0
161372,0
8374,0
58682,0
234089,0
164874,0
346960,0
340128,0
210063,0
80917,0
340164,0
308629,0
21000,0
248695,0
380338,0
183112,0
43412,0
141059,0
215364,0
210814,0
60712,0
75331,0
38284,0
267326,0
37986,0
106097,0
28041,0
191754,0
85933,0
14675,0
261670,0
269574,0
145907,0
76738,0
117718,0
80693,0
281008,0
254711,0
72975,0
247635,0
243916,0
87952,0
140245,0
313835,0
277023,0
224082,0
135931,0
357835,0
6575,0
23550,0
146935,0
363953,0
113321,0
15406,0
349030,0
54241,0
328551,0
55126,0
55283,0
32673,0
292544,0
21172,0
78756,0
27492,0
57483,0
69510,0
148708,0
47289,0
83344,0
17079,0
322713,0
26624,0
49425,0
360953,0
351842,0
304540,0
368748,0
230979,0
31822,0
204305,0
84266,0
3877,0
323570,0
218620,0
336092,0
389955,0
338116,0
372131,0
154178,0
209566,0
339035,1
324630,0
338191,0
63137,0
16707,0
371227,0
196082,0
77088,0
94862,0
174132,0
226442,0
245979,0
205467,0
89304,0
229320,0
337868,0
297455,0
97393,0
332065,0
324069,0
257908,0
90878,0
103569,0
59275,0
123825,0
228111,0
202784,0
305411,0
97982,0
342224,0
211066,0
265472,0
283642,0
385450,0
310802,0
116449,0
18408,0
279048,0
58402,0
63183,0
202477,0
318829,0
388430,0
333050,0
387612,0
143628,0
345360,0
7782,0
133839,0
147779,0
1363,0
210691,0
319372,0
28067,0
8690,0
341604,0
93750,0
34894,0
193228,0
208151,0
101300,0
165206,0
303006,0
332348,0
341172,0
7771,0
346639,0
210532,0
355092,0
173825,0
196032,0
205997,0
148368,0
145315,0
316406,0
180958,0
141088,0
285934,0
249549,0
392436,1
135902,0
381550,1
119118,0
190699,0
173863,0
105472,0
1378,0
387807,0
33037,0
201061,0
86901,0
386874,0
344517,0
22416,0
224144,0
97129,0
60070,0
185379,0
381736,0
180330,0
111315,0
130404,0
79267,0
179055,0
196419,0
260757,0
363420,0
5202,0
274299,0
256069,0
199861,0
48504,0
379878,0
328172,0
244759,0
259572,0
352580,0
173878,0
14867,0
92891,0
267079,0
383053,0
333216,0
303047,0
170403,0
67352,0
76510,0
16822,0
323778,0
82897,0
311292,0
336508,0
380790,0
390450,0
240679,0
375548,0
379666,0
188232,0
313353,0
284806,0
160169,0
275082,0
143414,0
82413,0
1737,0
50121,0
201982,0
330142,0
211939,0
93087,0
65523,0
262424,0
361072,0
969,0
76852,0
54110,0
60662,0
99148,0
189305,0
185644,0
47270,0
210849,0
257060,0
218145,0
379045,0
212716,0
195700,0
58942,0
106371,0
1355,0
37884,0
229968,0
274188,0
81477,0
63062,0
326758,0
113584,0
236752,0
86687,0
83949,0
149536,0
118353,0
93603,0
179693,0
27015,0
105003,0
350500,0
104019,0
342009,0
304552,0
103478,0
130808,0
379599,0
373389,0
34265,0
255986,0
350374,0
371958,0
359398,0
280391,0
85390,0
268526,0
326574,0
112630,0
286700,0
6242,0
263955,0
292066,0
12367,0
338173,0
294811,0
82080,0
11466,0
272163,0
66004,0
150178,0
14988,0
100780,0
161795,0
306716,0
229791,0
286878,0
9496,0
256620,0
277118,0
135137,0
7304,0
108418,0
31692,0
97093,0
100797,0
49991,0
150019,0
383696,0
82454,0
99342,0
268291,0
47676,0
356848,0
210764,0
130257,0
46877,0
75025,0
159877,0
93491,0
213652,0
121935,0
152866,0
340431,0
127573,0
293887,0
51594,0
202479,0
215670,0
188866,0
351644,0
177302,0
227850,0
378222,0
106903,0
323528,0
57115,0
285306,0
265481,0
182654,0
1083,1
108496,0
187450,0
77847,0
322864,0
252391,0
280049,0
121638,0
383186,0
171520,0
367326,0
67831,0
163713,0
132683,0
391181,0
199356,0
298260,0
314831,0
317308,0
31192,0
195445,0
179612,0
280427,0
151007,0
140121,0
251732,0
15431,1
365684,0
290456,0
222311,0
125415,0
375431,0
385993,0
185923,0
289139,0
171771,0
336676,0
320527,0
255691,0
292408,0
15092,0
193559,0
267561,0
255542,0
238863,0
257265,0
47409,0
254056,0
108051,0
77363,0
208588,0
42429,0
17833,0
273824,0
340877,0
372122,0
39869,0
32788,0
302107,0
212659,0
361635,0
326921,1
369278,0
289049,0
351262,0
391911,0
114192,0
97965,0
282136,0
9276,0
57948,0
101521,0
84249,0
71896,0
66540,0
56638,0
183578,0
194099,0
84671,0
59157,0
182547,1
130322,0
239456,0
148785,0
11810,0
355955,0
190881,0
81353,0
354850,0
159429,0
338669,0
152851,0
3399,0
128818,0
42684,0
5834,0
154237,0
176831,1
299547,0
364970,0
133959,0
54722,0
216228,0
13806,0
196390,0
358149,0
334629,0
343834,0
8916,0
294346,0
176357,1
115798,0
208900,0
340764,0
39292,0
97340,0
385139,0
163397,0
259994,0
384811,0
221277,0
63868,0
69824,0
53220,0
174321,0
366708,0
134982,0
291927,0
343095,0
331327,0
107954,0
52699,0
46055,0
165600,0
274906,0
80986,0
375575,0
91442,0
376714,0
3857,0
106626,0
2039,0
308180,0
192554,0
353458,0
21632,0
190066,0
189337,0
93085,0
329210,0
209023,0
109670,0
180130,0
157498,0
358982,0
347238,0
322352,0
267387,0
77709,0
378618,0
29952,0
8578,0
259815,0
263743,0
94545,0
349330,0
352427,0
87067,0
222069,0
16293,0
204656,0
61605,0
80768,0
57788,0
327123,0
65205,0
223401,0
122489,0
131256,0
193673,0
317432,0
11818,0
150296,0
212353,0
320717,0
126503,0
34639,0
355707,0
4696,0
283549,0
44225,0
169677,0
29788,0
85064,0
287428,0
280178,0
171378,0
350710,0
27612,0
272497,0
107891,0
324720,0
332463,0
330912,0
7344,0
237036,0
26870,0
22214,0
371996,0
76757,0
351528,0
287206,0
206823,0
228039,0
285178,0
269088,0
132753,0
12652,0
200999,0
367959,0
239080,0
79229,0
53447,0
379365,1
383517,0
218587,0
43386,0
269301,0
357307,0
279756,0
266454,0
40217,0
179526,0
60055,0
97687,0
248447,0
143763,0
214543,0
362459,0
390852,0
339168,0
228160,0
215351,0
261706,0
227699,0
180179,0
57864,0
124840,0
27732,0
89907,0
346624,0
2420,0
182295,0
368862,0
208997,0
241698,0
256953,0
385513,0
116365,0
102767,0
96195,0
373911,0
93206,0
223847,0
356482,0
276234,0
361556,0
312130,0
260051,0
368331,0
160062,0
102136,0
25976,0
267482,0
212216,0
258338,0
350803,0
305991,0
146520,0
240149,0
271198,0
212667,0
285309,0
292499,0
347469,0
332445,0
134009,0
163139,0
390563,0
260663,0
365606,0
124780,0
352907,0
67646,0
150389,0
319661,0
145958,0
124417,0
191614,0
345207,0
273547,0
152952,0
349184,0
207253,1
385093,0
148472,0
111214,0
388939,0
104133,0
38462,0
101990,0
